6357493;800517
6357483;800517
6356940;834257
6356941;834257
6346857;800519
6344397;800519
6346851;800519
6346852;800519
6346171;800519
6346508;800519
6344558;800519
6447403;800519
6359741;800451
6344783;800457
6336764;800456
6346891;800456
6329006;800456
6344621;800456
6344783;800456
6330560;800456
6920797;800511
6356897;800588
6357243;800502
6329529;800500
6355096;800506
6356359;834250
6339040;800467
6331569;800467
6343847;800467
6920797;800468
6357550;800468
6359875;800468
6359874;800468
6357493;800835
6357483;800835
6359875;800945
6359874;800945
6355166;800597
6355617;800374
6704792;800374
6355044;800376
6357461;800376
6356612;800376
6360137;800376
6355250;800376
6357243;800376
6356612;800377
6355044;800377
6357461;800377
6360137;800377
6357243;800377
6357493;800370
6894859;800370
6356118;800370
6894853;800370
6894838;800370
6894822;800370
6894856;800370
6357483;800370
6894839;800370
6355096;800370
6356050;800370
6894861;800370
6894886;800370
6894854;800370
6356050;800371
6355617;800373
6704792;800373
6359741;800373
6355061;800373
6337242;816107
6891124;800379
6356612;800411
6355044;800411
6356612;800410
6355044;800410
6356280;834244
6356941;834244
6356940;834244
6356359;834244
6354873;834244
6329652;800471
6346705;800471
6344154;800471
6329529;800471
6344388;800579
6357461;800491
6446947;816090
6345311;816090
6893222;816090
6893226;816090
6893229;816090
6894402;816090
6893232;816090
6336857;816096
6337420;816096
6331587;816096
6894424;816096
6339181;816097
6337299;800583
6920893;800583
6346274;800581
6892306;800581
6347102;800581
6345705;800581
6336452;800581
6344065;800581
6346931;800581
6336416;816099
6891124;800520
6357550;800831
6336233;800409
6327873;800409
6356042;800560
6359756;800406
6346338;816083
6331603;816083
6338778;800445
6893468;800445
6891337;800445
6343721;800445
6893502;800445
6891411;800445
6338777;800445
6893522;800445
6346590;800445
6892419;800445
6343493;800445
6892384;800445
6346253;800445
6336034;800445
6447244;800445
6447910;800445
6346460;816085
6346456;816085
6893856;816087
6893821;816087
7090259;816087
6893778;816087
6338757;816087
6891456;816087
6891463;816087
6889418;816086
6920238;816086
6894822;800593
6356280;834260
6893740;800847
6346891;800845
6344621;800845
6336764;800845
6330560;800845
6329006;800845
6338778;800394
6892306;800394
6447244;800394
6891411;800394
6343847;800394
6892419;800394
6346274;800394
6339040;800394
6447910;800394
6344065;800394
6893522;800394
6891337;800394
6345705;800394
6346590;800394
6343493;800394
6336034;800394
6336233;800394
6343721;800394
6893468;800394
6893502;800394
6336452;800394
6338777;800394
6346253;800394
6446846;800394
6327873;800394
6336417;800394
6892384;800394
6331569;800394
6893740;800394
6347102;800394
6346931;800394
6336233;800395
6327873;800395
6359554;800390
6356341;800390
6355007;800390
6355166;800390
6356507;816100
6343500;816101
6893251;816104
6355096;800557
6346004;816108
6331684;816108
6893406;816108
6895257;816108
6346582;816108
6893385;816108
6346202;816108
6346443;816108
6346990;816109
6336405;816109
6346344;816109
6346981;816109
6344154;800482
6346705;800482
6329652;800482
6329529;800482
6356050;800918
6329652;800855
6346705;800855
6344154;800855
6355007;800854
6359554;800424
6359741;800425
6355061;800425
6359554;800389
6355007;800389
6447154;800389
6356341;800389
6355932;800389
6357273;800389
6357272;800389
6356392;800389
6355166;800389
6360018;800389
6356897;800389
6447154;800421
6355932;800421
6357273;800421
6357272;800421
6356392;800421
6360018;800421
6355932;800422
6356392;800422
6894859;800387
6894853;800387
6894822;800387
6894856;800387
6894854;800387
6894861;800387
6894886;800387
6355061;800428
6894859;800443
6894853;800443
6894856;800443
6894854;800443
6894861;800443
6894886;800443
6357243;800907
6447550;816119
6343632;816115
6336497;816115
6346906;816115
6343823;816113
6329197;816113
6336858;816113
6343356;816112
6446984;816112
6346112;816112
6356897;800541
6446792;816110
6357273;800864
6357272;800864
6447154;800864
6360018;800864
6357273;800865
6357272;800865
6446846;800863
6336417;800863
6894838;800869
6360137;800712
6357461;800490
6346857;800492
6346171;800492
6346851;800492
6346852;800492
6344397;800492
6346508;800492
6344558;800492
6447403;800492
6359756;800927
6894839;800430
6356118;800430
6346525;800437
6355617;800532
6894839;800531
6356118;800531
6354873;834245
6360018;800872
6920760;800474
6919822;800474
6919715;800474
6344388;800474
6447154;800879
6704792;800607
6346525;800447
6338777;739306
6338778;739306
6892419;739306
6894424;739306
6892306;739306
6343632;739306
6346338;739306
6447244;739306
6893226;739306
6346705;739306
6891411;739306
6343847;739306
6329006;739306
6446947;739306
6339040;739306
6893222;739306
6920893;739306
6345311;739306
6346274;739306
6329529;739306
6893229;739306
6346171;739306
6894402;739306
6344558;739306
6331569;739306
6337299;739306
6346590;739306
6344621;739306
6447910;739306
